Year,State,County,Average Number Unemployed,Average Percent Unemployed,Number of Crimes,Total Labor Force,Corrdinates
2010,NV,Elko,2070.083333,7.725,2011,26898.0,"(41.2220182, -115.2837585)"
2011,NV,Elko,2037.666667,7.233333332999999,1996,28173.75,"(41.2220182, -115.2837585)"
2012,NV,Elko,1850.416667,6.333333333,2882,29205.0,"(41.2220182, -115.2837585)"
2013,NV,Elko,1786.6666670000004,6.183333332999999,3062,28862.75,"(41.2220182, -115.2837585)"
2014,NV,Elko,1571.5,5.591666667,2965,28217.41667,"(41.2220182, -115.2837585)"
2015,NV,Elko,1382.583333,5.133333333,2778,26946.91667,"(41.2220182, -115.2837585)"
2010,NV,Lyon,4021.666667,17.49166667,1715,22998.08333,"(38.9524739, -119.1390642)"
2011,NV,Lyon,3847.833333,16.73333333,1805,23012.66667,"(38.9524739, -119.1390642)"
2012,NV,Lyon,3324.75,14.78333333,2564,22494.58333,"(38.9524739, -119.1390642)"
2013,NV,Lyon,2855.666667,12.54166667,2569,22799.91667,"(38.9524739, -119.1390642)"
2014,NV,Lyon,2334.416667,10.20833333,1939,22891.16667,"(38.9524739, -119.1390642)"
2015,NV,Lyon,2038.166667,9.308333333,1866,21895.58333,"(38.9524739, -119.1390642)"
2010,NV,Clark,135431.1667,13.75,139267,984004.0833,"(36.0795613, -115.094045)"
2011,NV,Clark,131620.75,13.23333333,124115,995118.5833,"(36.0795613, -115.094045)"
2012,NV,Clark,112499.5,11.25833333,143750,999471.8333,"(36.0795613, -115.094045)"
2013,NV,Clark,97368.58333,9.691666667,147172,1004311.417,"(36.0795613, -115.094045)"
2014,NV,Clark,81473.16667,8.0,143334,1019490.75,"(36.0795613, -115.094045)"
2015,NV,Clark,71069.83333,6.841666667,150820,1038702.667,"(36.0795613, -115.094045)"
2010,NV,Eureka,79.5,7.883333332999999,52,1028.333333,"(39.5126741, -115.9637979)"
2011,NV,Eureka,74.08333333,7.066666667000001,88,1071.583333,"(39.5126741, -115.9637979)"
2012,NV,Eureka,67.08333333,6.191666667000001,70,1103.916667,"(39.5126741, -115.9637979)"
2013,NV,Eureka,66.33333333,6.15,84,1092.833333,"(39.5126741, -115.9637979)"
2014,NV,Eureka,61.08333333,5.941666667000001,85,1035.0,"(39.5126741, -115.9637979)"
2015,NV,Eureka,59.41666667,5.941666667000001,95,1003.416667,"(39.5126741, -115.9637979)"
2010,NV,Lander,293.25,9.591666667,276,3069.833333,"(40.0510104, -116.9852422)"
2011,NV,Lander,283.25,8.816666667,152,3218.916667,"(40.0510104, -116.9852422)"
2012,NV,Lander,253.3333333,7.391666667000001,291,3434.666667,"(40.0510104, -116.9852422)"
2013,NV,Lander,259.3333333,7.308333332999999,348,3552.333333,"(40.0510104, -116.9852422)"
2014,NV,Lander,223.4166667,6.625,334,3373.333333,"(40.0510104, -116.9852422)"
2015,NV,Lander,218.25,6.633333333,275,3281.833333,"(40.0510104, -116.9852422)"
2010,NV,Storey,336.75,16.725,112,2012.75,"(39.4089847, -119.5571677)"
2011,NV,Storey,310.4166667,15.71666667,154,1974.75,"(39.4089847, -119.5571677)"
2012,NV,Storey,254.9166667,13.28333333,270,1916.5,"(39.4089847, -119.5571677)"
2013,NV,Storey,219.5,11.59166667,251,1893.166667,"(39.4089847, -119.5571677)"
2014,NV,Storey,168.75,9.125,240,1848.916667,"(39.4089847, -119.5571677)"
2015,NV,Storey,139.0,7.416666667,254,1873.333333,"(39.4089847, -119.5571677)"
2010,NV,Washoe,28536.08333,12.91666667,26967,220824.75,"(40.5608387, -119.6035495)"
2011,NV,Washoe,27900.75,12.59166667,23682,221687.5,"(40.5608387, -119.6035495)"
2012,NV,Washoe,24388.33333,11.03333333,25932,221156.0833,"(40.5608387, -119.6035495)"
2013,NV,Washoe,20988.5,9.475,25275,221374.8333,"(40.5608387, -119.6035495)"
2014,NV,Washoe,16890.08333,7.575,24136,222733.8333,"(40.5608387, -119.6035495)"
2015,NV,Washoe,14131.66667,6.275,26651,225942.4167,"(40.5608387, -119.6035495)"
2010,NV,Douglas,3177.416667,13.76666667,1762,23087.25,"(38.9265035, -119.6499162)"
2011,NV,Douglas,3068.75,13.25833333,1607,23178.08333,"(38.9265035, -119.6499162)"
2012,NV,Douglas,2608.5,11.45833333,1766,22762.91667,"(38.9265035, -119.6499162)"
2013,NV,Douglas,2190.0,9.641666667,1758,22739.66667,"(38.9265035, -119.6499162)"
2014,NV,Douglas,1785.5,7.975,1679,22381.16667,"(38.9265035, -119.6499162)"
2015,NV,Douglas,1514.333333,6.733333332999999,1859,22496.66667,"(38.9265035, -119.6499162)"
2010,NV,Lincoln,213.25,10.61666667,92,2018.333333,"(37.660825, -114.524264)"
2011,NV,Lincoln,230.75,11.19166667,152,2068.5,"(37.660825, -114.524264)"
2012,NV,Lincoln,219.75,10.53333333,146,2097.416667,"(37.660825, -114.524264)"
2013,NV,Lincoln,194.8333333,9.541666667000001,99,2046.666667,"(37.660825, -114.524264)"
2014,NV,Lincoln,145.08333330000005,7.508333332999999,100,1940.083333,"(37.660825, -114.524264)"
2015,NV,Lincoln,118.5,6.008333333,115,1970.916667,"(37.660825, -114.524264)"
2010,NV,Mineral,334.9166667,14.375,106,2334.25,"(38.4343464, -118.4863963)"
2011,NV,Mineral,311.5,13.95,14,2228.75,"(38.4343464, -118.4863963)"
2012,NV,Mineral,258.5,13.525,134,1909.333333,"(38.4343464, -118.4863963)"
2013,NV,Mineral,230.75,12.69166667,2,1816.5,"(38.4343464, -118.4863963)"
2014,NV,Mineral,186.25,11.21666667,0,1659.333333,"(38.4343464, -118.4863963)"
2015,NV,Mineral,165.66666669999995,10.25833333,204,1616.5,"(38.4343464, -118.4863963)"
2010,NV,Humboldt,724.4166667000002,8.725,475,8346.083333,"(41.5931459, -118.5500954)"
2011,NV,Humboldt,684.1666667000002,7.833333333,394,8738.5,"(41.5931459, -118.5500954)"
2012,NV,Humboldt,601.75,6.641666667000001,494,9096.0,"(41.5931459, -118.5500954)"
2013,NV,Humboldt,582.25,6.233333332999999,577,9360.333333,"(41.5931459, -118.5500954)"
2014,NV,Humboldt,558.25,6.25,503,8964.833333,"(41.5931459, -118.5500954)"
2015,NV,Humboldt,492.9166667,5.833333333,626,8466.666667,"(41.5931459, -118.5500954)"
2010,NV,Pershing,253.8333333,10.65,288,2396.25,"(40.5685952, -118.4863963)"
2011,NV,Pershing,266.5833333,10.875,164,2470.416667,"(40.5685952, -118.4863963)"
2012,NV,Pershing,252.4166667,9.766666667,308,2606.75,"(40.5685952, -118.4863963)"
2013,NV,Pershing,235.25,8.808333333,287,2684.916667,"(40.5685952, -118.4863963)"
2014,NV,Pershing,186.9166667,7.208333333,246,2604.333333,"(40.5685952, -118.4863963)"
2015,NV,Pershing,170.08333330000005,6.766666667000001,242,2511.5,"(40.5685952, -118.4863963)"
2010,NV,Churchill,1384.5,12.38333333,1194,11198.75,"(39.6626678, -118.4863963)"
2011,NV,Churchill,1404.25,12.44166667,1273,11319.58333,"(39.6626678, -118.4863963)"
2012,NV,Churchill,1223.5,11.04166667,1243,11091.25,"(39.6626678, -118.4863963)"
2013,NV,Churchill,1036.416667,9.225,1215,11223.08333,"(39.6626678, -118.4863963)"
2014,NV,Churchill,825.5833332999998,7.6,1656,10885.75,"(39.6626678, -118.4863963)"
2015,NV,Churchill,731.1666667000002,6.9,1221,10616.41667,"(39.6626678, -118.4863963)"
2010,NV,Esmeralda,37.5,9.2,7,413.3333333,"(37.7866167, -117.3616476)"
2011,NV,Esmeralda,33.08333333,7.983333332999999,6,416.5,"(37.7866167, -117.3616476)"
2012,NV,Esmeralda,32.5,6.875,20,475.33333330000005,"(37.7866167, -117.3616476)"
2013,NV,Esmeralda,26.33333333,4.866666667,30,543.1666667000002,"(37.7866167, -117.3616476)"
2014,NV,Esmeralda,23.91666667,4.491666667,20,532.5833333,"(37.7866167, -117.3616476)"
2015,NV,Esmeralda,23.0,4.358333333,14,529.6666667,"(37.7866167, -117.3616476)"
2010,NV,White Pine,420.75,9.241666667,342,4563.0,"(39.5564495, -114.524264)"
2011,NV,White Pine,442.75,8.7,351,5099.0,"(39.5564495, -114.524264)"
2012,NV,White Pine,387.3333333,7.741666667,335,5014.416667,"(39.5564495, -114.524264)"
2013,NV,White Pine,358.3333333,7.275,220,4940.833333,"(39.5564495, -114.524264)"
2014,NV,White Pine,294.8333333,6.025,260,4890.333333,"(39.5564495, -114.524264)"
2015,NV,White Pine,256.5833333,5.333333333,219,4822.833333,"(39.5564495, -114.524264)"
2010,NY,Erie,38712.91667,8.308333333,64987,465675.3333,"(42.9023958, -78.8661589)"
2011,NY,Erie,36646.08333,7.991666667,63061,458768.5833,"(42.9023958, -78.8661589)"
2012,NY,Erie,38356.91667,8.3,63171,461760.0833,"(42.9023958, -78.8661589)"
2013,NY,Erie,34122.25,7.391666667000001,58770,460260.3333,"(42.9023958, -78.8661589)"
2014,NY,Erie,27449.66667,6.091666667,57042,450410.8333,"(42.9023958, -78.8661589)"
2015,NY,Erie,24000.5,5.308333333,52247,451193.4167,"(42.9023958, -78.8661589)"
2010,NY,Bronx,69810.08333,11.975,40,582287.3333,"(40.8447819, -73.8648268)"
2011,NY,Bronx,69717.91667,11.925,40,584352.6667,"(40.8447819, -73.8648268)"
2012,NY,Bronx,73955.83333,12.44166667,54,594942.9167,"(40.8447819, -73.8648268)"
2013,NY,Bronx,71033.41667,11.76666667,30,603461.3333,"(40.8447819, -73.8648268)"
2014,NY,Bronx,59635.91667000001,9.791666667000001,48,609078.25,"(40.8447819, -73.8648268)"
2015,NY,Bronx,47677.83333,7.775,36,613189.3333,"(40.8447819, -73.8648268)"
2010,NY,Essex,1714.8333329999996,9.183333333,1050,18736.16667,"(44.0107408, -73.9507728)"
2011,NY,Essex,1654.916667,9.133333333,1240,18201.0,"(44.0107408, -73.9507728)"
2012,NY,Essex,1738.9166670000004,9.591666667,1039,18175.91667,"(44.0107408, -73.9507728)"
2013,NY,Essex,1498.416667,8.291666667000001,903,18112.91667,"(44.0107408, -73.9507728)"
2014,NY,Essex,1212.333333,6.883333333,730,17625.83333,"(44.0107408, -73.9507728)"
2015,NY,Essex,1046.333333,6.025,765,17408.83333,"(44.0107408, -73.9507728)"
2010,NY,Kings,115521.4167,9.941666667,0,1163502.167,"(40.6781784, -73.9441579)"
2011,NY,Kings,111959.0833,9.558333333,0,1170615.833,"(40.6781784, -73.9441579)"
2012,NY,Kings,116363.0,9.775,152,1190124.583,"(40.6781784, -73.9441579)"
2013,NY,Kings,113363.0,9.341666667,128,1212010.917,"(40.6781784, -73.9441579)"
2014,NY,Kings,93356.25,7.633333332999999,166,1224532.417,"(40.6781784, -73.9441579)"
2015,NY,Kings,72514.16667,5.9,122,1229404.833,"(40.6781784, -73.9441579)"
2010,NY,Lewis,1164.333333,9.141666667,918,12756.0,"(43.840112, -75.4344727)"
2011,NY,Lewis,1196.333333,9.658333333,832,12393.0,"(43.840112, -75.4344727)"
2012,NY,Lewis,1226.333333,9.975,839,12269.08333,"(43.840112, -75.4344727)"
2013,NY,Lewis,1157.583333,9.45,660,12244.5,"(43.840112, -75.4344727)"
2014,NY,Lewis,934.5833332999997,7.85,545,11918.0,"(43.840112, -75.4344727)"
2015,NY,Lewis,817.5833332999998,6.9,545,11833.58333,"(43.840112, -75.4344727)"
2010,NY,Tioga,2119.916667,7.991666667,1120,26567.58333,"(42.1256317, -76.3637285)"
2011,NY,Tioga,1985.666667,7.691666667000001,1181,25817.75,"(42.1256317, -76.3637285)"
2012,NY,Tioga,2009.0,7.883333332999999,1236,25466.25,"(42.1256317, -76.3637285)"
2013,NY,Tioga,1777.6666670000004,7.1166666670000005,1271,24972.08333,"(42.1256317, -76.3637285)"
2014,NY,Tioga,1455.583333,6.091666667,980,23883.33333,"(42.1256317, -76.3637285)"
2015,NY,Tioga,1301.416667,5.55,920,23517.58333,"(42.1256317, -76.3637285)"
2010,NY,Wayne,4202.25,8.866666667,3534,47429.5,"(43.2020024, -77.010385)"
2011,NY,Wayne,3911.583333,8.425,3115,46444.25,"(43.2020024, -77.010385)"
2012,NY,Wayne,3992.916667,8.591666667,3148,46529.25,"(43.2020024, -77.010385)"
2013,NY,Wayne,3482.333333,7.566666667000001,3229,45964.0,"(43.2020024, -77.010385)"
2014,NY,Wayne,2753.083333,6.158333333,2977,44604.08333,"(43.2020024, -77.010385)"
2015,NY,Wayne,2367.916667,5.333333333,3031,44542.08333,"(43.2020024, -77.010385)"
2010,NY,Yates,902.5,7.383333332999999,942,12229.66667,"(42.64308459999999, -77.1485163)"
2011,NY,Yates,904.75,7.491666667,819,12086.08333,"(42.64308459999999, -77.1485163)"
2012,NY,Yates,943.3333332999997,7.808333332999999,855,12089.83333,"(42.64308459999999, -77.1485163)"
2013,NY,Yates,819.0833332999998,6.833333333,826,11976.58333,"(42.64308459999999, -77.1485163)"
2014,NY,Yates,663.5833332999998,5.65,647,11743.25,"(42.64308459999999, -77.1485163)"
2015,NY,Yates,587.5833332999998,4.966666667,597,11809.5,"(42.64308459999999, -77.1485163)"
2010,NY,Albany,11247.41667,6.966666667,22068,161510.9167,"(42.57567969999999, -73.93598209999999)"
2011,NY,Albany,10958.58333,6.925,21255,158288.25,"(42.57567969999999, -73.93598209999999)"
2012,NY,Albany,11397.08333,7.075,19825,160657.5,"(42.57567969999999, -73.93598209999999)"
2013,NY,Albany,9745.583333,6.058333332999999,18683,160804.4167,"(42.57567969999999, -73.93598209999999)"
2014,NY,Albany,7717.166667,4.883333333,18459,157958.4167,"(42.57567969999999, -73.93598209999999)"
2015,NY,Albany,6922.333333,4.341666667,16744,159383.6667,"(42.57567969999999, -73.93598209999999)"
2010,NY,Broome,8528.333333,8.716666667,11998,97843.83333,"(42.1791865, -75.8533954)"
2011,NY,Broome,8148.166667,8.6,13196,94727.08333,"(42.1791865, -75.8533954)"
2012,NY,Broome,8177.333333,8.683333333,13721,94012.58333,"(42.1791865, -75.8533954)"
2013,NY,Broome,7155.0,7.758333332999999,13374,91934.16667,"(42.1791865, -75.8533954)"
2014,NY,Broome,5864.166667,6.625,12791,88378.66667,"(42.1791865, -75.8533954)"
2015,NY,Broome,5199.583333,5.95,12894,87271.16667,"(42.1791865, -75.8533954)"
2010,NY,Cayuga,3405.083333,8.541666667000001,3512,39884.83333,"(42.7655231, -76.5488232)"
2011,NY,Cayuga,3168.916667,8.091666667,3415,39067.91667,"(42.7655231, -76.5488232)"
2012,NY,Cayuga,3228.833333,8.25,3607,39112.83333,"(42.7655231, -76.5488232)"
2013,NY,Cayuga,2864.916667,7.366666667,3009,38853.66667,"(42.7655231, -76.5488232)"
2014,NY,Cayuga,2260.5,5.983333332999999,3226,37778.83333,"(42.7655231, -76.5488232)"
2015,NY,Cayuga,1988.083333,5.341666667,3096,37279.33333,"(42.7655231, -76.5488232)"
2010,NY,Fulton,2768.416667,10.60833333,3382,26105.0,"(43.1118737, -74.4994517)"
2011,NY,Fulton,2697.833333,10.55833333,3212,25551.33333,"(43.1118737, -74.4994517)"
2012,NY,Fulton,2796.5,11.00833333,3118,25391.58333,"(43.1118737, -74.4994517)"
2013,NY,Fulton,2342.833333,9.466666667,3052,24736.16667,"(43.1118737, -74.4994517)"
2014,NY,Fulton,1803.416667,7.65,2948,23537.75,"(43.1118737, -74.4994517)"
2015,NY,Fulton,1516.0,6.425,2620,23580.41667,"(43.1118737, -74.4994517)"
2010,NY,Greene,2004.333333,9.066666667,1645,22101.33333,"(42.2957321, -74.12399599999999)"
2011,NY,Greene,2023.5,9.375,1661,21575.66667,"(42.2957321, -74.12399599999999)"
2012,NY,Greene,2140.666667,9.941666667,1439,21547.0,"(42.2957321, -74.12399599999999)"
2013,NY,Greene,1869.916667,8.758333333,1361,21353.33333,"(42.2957321, -74.12399599999999)"
2014,NY,Greene,1403.916667,6.725,1425,20806.25,"(42.2957321, -74.12399599999999)"
2015,NY,Greene,1171.0,5.6166666670000005,1205,20836.25,"(42.2957321, -74.12399599999999)"
2010,NY,Monroe,30404.75,8.033333333,52135,378250.4167,"(43.2841246, -77.7452081)"
2011,NY,Monroe,28687.41667,7.675,49408,373786.25,"(43.2841246, -77.7452081)"
2012,NY,Monroe,29651.91667,7.891666667000001,50967,376287.4167,"(43.2841246, -77.7452081)"
2013,NY,Monroe,26132.5,6.975,46198,374651.3333,"(43.2841246, -77.7452081)"
2014,NY,Monroe,21210.25,5.8,43129,366103.4167,"(43.2841246, -77.7452081)"
2015,NY,Monroe,18596.58333,5.05,41163,367519.5,"(43.2841246, -77.7452081)"
2010,NY,Nassau,49316.58333,7.133333333,40354,691434.5833,"(40.6546145, -73.55941279999999)"
2011,NY,Nassau,46601.5,6.816666667000001,38645,683282.8333,"(40.6546145, -73.55941279999999)"
2012,NY,Nassau,48803.66667,7.041666667,38818,693606.6667,"(40.6546145, -73.55941279999999)"
2013,NY,Nassau,41191.16667,5.9,37014,697079.0833,"(40.6546145, -73.55941279999999)"
2014,NY,Nassau,32882.25,4.775,35241,688752.75,"(40.6546145, -73.55941279999999)"
2015,NY,Nassau,29585.5,4.225,32561,701609.9167,"(40.6546145, -73.55941279999999)"
2010,NY,Oneida,8563.916667,7.65,12429,112247.5,"(43.2371798, -75.4344727)"
2011,NY,Oneida,8707.5,7.975,11851,108978.3333,"(43.2371798, -75.4344727)"
2012,NY,Oneida,8946.5,8.25,12677,108561.1667,"(43.2371798, -75.4344727)"
2013,NY,Oneida,7969.75,7.441666667000001,11890,107247.1667,"(43.2371798, -75.4344727)"
2014,NY,Oneida,6323.416667,6.1,11720,103624.0833,"(43.2371798, -75.4344727)"
2015,NY,Oneida,5470.583333,5.325,10916,102701.5833,"(43.2371798, -75.4344727)"
2010,NY,Orange,14464.5,7.975,18107,181294.25,"(41.3911653, -74.3118212)"
2011,NY,Orange,13797.83333,7.7,17727,178868.0833,"(41.3911653, -74.3118212)"
2012,NY,Orange,14206.91667,7.916666667,18922,179621.1667,"(41.3911653, -74.3118212)"
2013,NY,Orange,12227.5,6.833333333,17092,178951.3333,"(41.3911653, -74.3118212)"
2014,NY,Orange,9667.333333,5.475,15866,176202.6667,"(41.3911653, -74.3118212)"
2015,NY,Orange,8331.0,4.658333333,14483,178983.8333,"(41.3911653, -74.3118212)"
2010,NY,Oswego,6268.166667,10.65,6544,58885.75,"(43.482533, -76.17837390000001)"
2011,NY,Oswego,6242.083333,10.75,6385,57993.83333,"(43.482533, -76.17837390000001)"
2012,NY,Oswego,6356.583333,10.96666667,6484,57941.16667000001,"(43.482533, -76.17837390000001)"
2013,NY,Oswego,5648.25,9.85,5330,57217.41667000001,"(43.482533, -76.17837390000001)"
2014,NY,Oswego,4465.0,8.075,5266,55298.5,"(43.482533, -76.17837390000001)"
2015,NY,Oswego,3895.916667,7.191666667000001,4743,54330.83333,"(43.482533, -76.17837390000001)"
2010,NY,Otsego,2411.25,7.566666667000001,2292,31880.41667,"(42.5779779, -75.06111469999999)"
2011,NY,Otsego,2425.333333,7.741666667,2281,31375.0,"(42.5779779, -75.06111469999999)"
2012,NY,Otsego,2471.75,7.875,1971,31459.25,"(42.5779779, -75.06111469999999)"
2013,NY,Otsego,2121.083333,6.833333333,1654,31133.08333,"(42.5779779, -75.06111469999999)"
2014,NY,Otsego,1718.0833329999996,5.708333333,1753,30135.41667,"(42.5779779, -75.06111469999999)"
2015,NY,Otsego,1555.166667,5.391666667000001,1686,28868.5,"(42.5779779, -75.06111469999999)"
2010,NY,Putnam,3786.666667,7.2,1844,52593.66667,"(41.4351069, -73.7948516)"
2011,NY,Putnam,3626.666667,7.025,1692,51606.33333,"(41.4351069, -73.7948516)"
2012,NY,Putnam,3704.25,7.183333332999999,1726,51603.08333,"(41.4351069, -73.7948516)"
2013,NY,Putnam,3119.75,6.066666667000001,1515,51370.91667,"(41.4351069, -73.7948516)"
2014,NY,Putnam,2476.416667,4.908333333,1543,50487.91667,"(41.4351069, -73.7948516)"
2015,NY,Putnam,2168.0,4.266666667,1170,50902.66667,"(41.4351069, -73.7948516)"
2010,NY,Seneca,1345.416667,8.191666667,1146,16423.16667,"(42.7651891, -76.8720961)"
2011,NY,Seneca,1275.166667,7.916666667,1188,16104.08333,"(42.7651891, -76.8720961)"
2012,NY,Seneca,1296.083333,7.983333332999999,1636,16241.83333,"(42.7651891, -76.8720961)"
2013,NY,Seneca,1104.583333,6.941666667000001,1571,15921.91667,"(42.7651891, -76.8720961)"
2014,NY,Seneca,876.4166667000003,5.625,1470,15584.0,"(42.7651891, -76.8720961)"
2015,NY,Seneca,812.0833332999998,5.141666667,1432,15812.41667,"(42.7651891, -76.8720961)"
2010,NY,Ulster,7295.666667,7.8,7583,93605.5,"(41.8586493, -74.3118212)"
2011,NY,Ulster,7166.333333,7.858333332999999,7554,91289.33333,"(41.8586493, -74.3118212)"
2012,NY,Ulster,7537.0,8.283333333,7898,91045.08333,"(41.8586493, -74.3118212)"
2013,NY,Ulster,6451.333333,7.141666667000001,7156,90350.5,"(41.8586493, -74.3118212)"
2014,NY,Ulster,5036.416667,5.708333333,6541,88385.33333,"(41.8586493, -74.3118212)"
2015,NY,Ulster,4264.333333,4.8,6004,88848.16667,"(41.8586493, -74.3118212)"
2010,NY,Warren,3072.083333,9.033333333,2575,34154.0,"(43.6078891, -73.7477857)"
2011,NY,Warren,3000.333333,8.941666667,2960,33619.75,"(43.6078891, -73.7477857)"
2012,NY,Warren,3100.916667,9.225,2848,33761.16667,"(43.6078891, -73.7477857)"
2013,NY,Warren,2710.0,8.208333332999999,2584,33147.41667,"(43.6078891, -73.7477857)"
2014,NY,Warren,2135.25,6.591666667,2472,32439.91667,"(43.6078891, -73.7477857)"
2015,NY,Warren,1793.5833329999996,5.541666667,2179,32441.0,"(43.6078891, -73.7477857)"
2010,NY,Chemung,3489.333333,8.4,4167,41593.91667,"(42.1362071, -76.7798172)"
2011,NY,Chemung,3196.583333,7.825,4564,40802.83333,"(42.1362071, -76.7798172)"
2012,NY,Chemung,3411.416667,8.408333333,4872,40553.41667,"(42.1362071, -76.7798172)"
2013,NY,Chemung,3130.166667,7.883333332999999,4410,39608.75,"(42.1362071, -76.7798172)"
2014,NY,Chemung,2397.083333,6.25,4310,38337.0,"(42.1362071, -76.7798172)"
2015,NY,Chemung,2207.833333,5.85,3809,37680.5,"(42.1362071, -76.7798172)"
2010,NY,Clinton,3892.333333,9.816666667,3661,39700.91667,"(44.7904203, -73.6005824)"
2011,NY,Clinton,3683.75,9.591666667,3383,38413.08333,"(44.7904203, -73.6005824)"
2012,NY,Clinton,3574.083333,9.391666667,3287,37997.83333,"(44.7904203, -73.6005824)"
2013,NY,Clinton,3090.5,8.308333333,3324,37175.0,"(44.7904203, -73.6005824)"
2014,NY,Clinton,2387.416667,6.6,2724,36140.58333,"(44.7904203, -73.6005824)"
2015,NY,Clinton,2101.166667,5.816666667000001,2502,36125.08333,"(44.7904203, -73.6005824)"
2010,NY,Genesee,2541.166667,8.025,2923,31729.75,"(42.9837843, -78.1564432)"
2011,NY,Genesee,2406.0,7.775,2878,30922.41667,"(42.9837843, -78.1564432)"
2012,NY,Genesee,2441.583333,7.908333333,2912,30884.16667,"(42.9837843, -78.1564432)"
2013,NY,Genesee,2087.416667,6.85,2890,30534.83333,"(42.9837843, -78.1564432)"
2014,NY,Genesee,1667.583333,5.55,3077,30154.75,"(42.9837843, -78.1564432)"
2015,NY,Genesee,1496.416667,4.958333333,2402,30270.41667,"(42.9837843, -78.1564432)"
2010,NY,Madison,2954.75,8.308333333,2415,35585.58333,"(42.98059749999999, -75.8069082)"
2011,NY,Madison,2836.666667,8.166666667000001,2546,34733.0,"(42.98059749999999, -75.8069082)"
2012,NY,Madison,2944.666667,8.491666667,2660,34619.25,"(42.98059749999999, -75.8069082)"
2013,NY,Madison,2618.083333,7.608333332999999,2298,34420.66667,"(42.98059749999999, -75.8069082)"
2014,NY,Madison,2152.0,6.408333333,2334,33570.91667,"(42.98059749999999, -75.8069082)"
2015,NY,Madison,1876.333333,5.675,2018,33077.66667,"(42.98059749999999, -75.8069082)"
2010,NY,Niagara,10379.83333,9.608333333,14252,107847.1667,"(43.3119496, -78.74762079999999)"
2011,NY,Niagara,9651.0,9.141666667,14370,105602.1667,"(43.3119496, -78.74762079999999)"
2012,NY,Niagara,9856.25,9.333333332999999,13861,105749.8333,"(43.3119496, -78.74762079999999)"
